name,effect,power,type,Thru Gen 4?,accuracy,pp,target,priority,category,additional_effects,description
Blazing Torque,EFFECT_HIT,80,TYPE_FIRE,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_BURN",---
Relic Song,EFFECT_RELIC_SONG,75,TYPE_NORMAL,N,100,10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,,Attacks with an ancient song. May induce sleep.
Blaze Kick,EFFECT_HIT,85,TYPE_FIRE,N,90 95,10 15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_BURN",A kick with a highcritical- hitratio. May cause aburn.
Pollen Puff,EFFECT_HIT_ENEMY_HEAL_ALLY,90,TYPE_BUG,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"Explodes on foes, but restores ally's HP."
Plasma Fists,EFFECT_HIT,100,TYPE_ELECTRIC,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Hits with electrical fists.  Normal moves turn Electric.
Crush Claw,EFFECT_HIT,75,TYPE_NORMAL,N,95 100,10 15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_DEF_MINUS_1",Tears at the foewith sharp claws.May lower Defense.
Secret Sword,EFFECT_PSYSHOCK,85,TYPE_FIGHTING,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Cuts with a long horn that does physical damage.
Max Phantasm,EFFECT_MAX_MOVE,1,TYPE_GHOST,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_LOWER_DEFENSE_SIDE",
Max Hailstorm,EFFECT_MAX_MOVE,1,TYPE_ICE,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_HAIL",
Max Ooze,EFFECT_MAX_MOVE,1,TYPE_POISON,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_RAISE_TEAM_SP_ATK",
Max Geyser,EFFECT_MAX_MOVE,1,TYPE_WATER,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_RAIN",
Max Airstream,EFFECT_MAX_MOVE,1,TYPE_FLYING,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_RAISE_TEAM_SPEED",
Max Wyrmwind,EFFECT_MAX_MOVE,1,TYPE_DRAGON,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_LOWER_ATTACK_SIDE",
Max Mindstorm,EFFECT_MAX_MOVE,1,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_PSYCHIC_TERRAIN",
Max Rockfall,EFFECT_MAX_MOVE,1,TYPE_ROCK,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_SANDSTORM",
Max Quake,EFFECT_MAX_MOVE,1,TYPE_GROUND,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_RAISE_TEAM_SP_DEF",
Wicked Torque,EFFECT_HIT,80,TYPE_DARK,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_SLEEP",---
Max Overgrowth,EFFECT_MAX_MOVE,10,TYPE_GRASS,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_GRASSY_TERRAIN",
Max Steelspike,EFFECT_MAX_MOVE,10,TYPE_STEEL,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_RAISE_TEAM_DEFENSE",
G-Max Vine Lash,,10,TYPE_GRASS,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_VINE_LASH",
Sizzly Slide,EFFECT_HIT,90,TYPE_FIRE,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_BURN",User cloaked infire charges. Leaves the foewith a burn.
G-Max Cannonade,,10,TYPE_WATER,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_CANNONADE",
Bug Buzz,EFFECT_HIT,90,TYPE_BUG,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_SP_DEF_MINUS_1",A damaging soundwave that maylower Sp. Def.
Supercell Slam,EFFECT_RECOIL_IF_MISS,100,TYPE_ELECTRIC,N,95,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"An electrified slam. If it  misses, the user is hurt."
Mega Punch,EFFECT_HIT,80,TYPE_NORMAL,N,85 90,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,A strong punch thrown with  incredible power.
Sacred Sword,EFFECT_HIT,90,TYPE_FIGHTING,N,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
G-Max Terror,EFFECT_MAX_MOVE,10,TYPE_GHOST,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_PREVENT_ESCAPE_SIDE",
G-Max Foam Burst,EFFECT_MAX_MOVE,10,TYPE_WATER,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_LOWER_SPEED_2_SIDE",
G-Max Resonance,EFFECT_MAX_MOVE,10,TYPE_ICE,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_AURORA_VEIL",
Slam,EFFECT_HIT,80,TYPE_NORMAL TYPE_DRAGON,N,75 100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"Slams the foe with a long tail, vine, etc."
Strength,EFFECT_HIT,80,TYPE_NORMAL,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"Builds enormous power, then slams the foe."
G-Max Malodor,EFFECT_MAX_MOVE,10,TYPE_POISON,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_POISON_SIDE",
G-Max Meltdown,EFFECT_MAX_MOVE,10,TYPE_STEEL,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_TORMENT_SIDE",
G-Max Drum Solo,,10,TYPE_GRASS,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_FIXED_POWER",
Raging Fury,EFFECT_HIT,90,TYPE_FIRE,N,100,10,MOVE_TARGET_RANDOM,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_THRASH",A rampage of 2 to3 turns thatconfuses the user.
G-Max Hydrosnipe,,10,TYPE_WATER,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_FIXED_POWER",
G-Max Wind Rage,EFFECT_MAX_MOVE,10,TYPE_FLYING,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_DEFOG",
G-Max Gravitas,EFFECT_MAX_MOVE,10,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_GRAVITY",
G-Max Stonesurge,EFFECT_MAX_MOVE,10,TYPE_WATER,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_STEALTH_ROCK",
G-Max Volcalith,EFFECT_MAX_MOVE,10,TYPE_ROCK,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_VOLCALITH",
G-Max Tartness,EFFECT_MAX_MOVE,10,TYPE_GRASS,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_LOWER_EVASIVENESS_SIDE",
G-Max Sweetness,EFFECT_MAX_MOVE,10,TYPE_GRASS,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_AROMATHERAPY",
G-Max Sandblast,EFFECT_MAX_MOVE,10,TYPE_GROUND,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_SANDBLAST_SIDE",
Fusion Bolt,EFFECT_FUSION_COMBO,100,TYPE_ELECTRIC,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Summons a thunderbolt. Works well with a fireball.
Bitter Blade,EFFECT_ABSORB,90,TYPE_FIRE,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,An attack that absorbs half the damage inflicted.
False Surrender,EFFECT_HIT,80,TYPE_DARK,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Bows to stab the foe with hair. It never misses.
G-Max Steelsurge,EFFECT_MAX_MOVE,10,TYPE_STEEL,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_STEELSURGE",
G-Max Depletion,EFFECT_MAX_MOVE,10,TYPE_DRAGON,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_SPITE",
Wicked Blow,EFFECT_HIT,80,TYPE_DARK,N,100,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"Mastering the Dark style, strikes with a critical hit."
G-Max Rapid Flow,EFFECT_MAX_MOVE,10,TYPE_WATER,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Tachyon Cutter,EFFECT_HIT,50,TYPE_STEEL,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Launches particle blades at the target. Strikes twice.
Aura Sphere,EFFECT_HIT,90,TYPE_FIGHTING,N,0,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Attacks with an aura blast that cannot be evaded.
Smart Strike,EFFECT_HIT,70,TYPE_STEEL,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Hits with an accurate horn that never misses.
Flower Trick,EFFECT_HIT,70,TYPE_GRASS,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"Rigged bouquet. Always gets a critical hit, never missing."
Sucker Punch,EFFECT_SUCKER_PUNCH,80,TYPE_DARK,N,100,5 10,MOVE_TARGET_SELECTED,1,DAMAGE_CATEGORY_PHYSICAL,,
Darkest Lariat,EFFECT_HIT,85,TYPE_DARK,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Swings the arms to strike It ignores stat changes.
Bleakwind Storm,EFFECT_RAIN_ALWAYS_HIT,95 120,TYPE_FLYING,N,80 85,5 10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_SPD_MINUS_1","Hits with brutal,cold winds. Maylower the foe'sSpeed."
Electro Drift,EFFECT_COLLISION_COURSE,100,TYPE_ELECTRIC,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Futuristic electricity. It's  stronger if super effective.
Sandsear Storm,EFFECT_RAIN_ALWAYS_HIT,95 100,TYPE_GROUND,N,80,5 10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_BURN",Hits with brutallyhot sand. Mayinflict a burn.
Thunderous Kick,EFFECT_HIT,90,TYPE_FIGHTING,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_DEF_MINUS_1",Uses alightning-likekick to hit.Lowers foe'sDefense.
Hyper Fang,EFFECT_HIT,80,TYPE_NORMAL,N,90 95,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_FLINCH",Attacks with sharpfangs. May causeflinching.
Grudge,EFFECT_GRUDGE,0,TYPE_GHOST,N,100,5 10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"If the user faints, deletes  all PP of foe's last move."
Clangorous Soul,EFFECT_CLANGOROUS_SOUL,0,TYPE_DRAGON,N,100,5,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,The user uses some of its HP to raise all its stats.
Razor Wind,EFFECT_TWO_TURNS_ATTACK,80,TYPE_NORMAL,N,100,10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,,A 2-turn move that strikes the foe on the 2nd turn.
Gyro Ball,EFFECT_GYRO_BALL,1,TYPE_STEEL,N,100,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,A high-speed spin that does more damage to faster foes.
Combat Torque,EFFECT_HIT,100,TYPE_FIGHTING,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_PARALYSIS",---
Surging Strikes,EFFECT_HIT,25,TYPE_WATER,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"Mastering the Water style,  strikes with 3 critical hits."
Ancient Power,EFFECT_HIT,60,TYPE_ROCK,N,100,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_ALL_STATS_UP",An attack that mayraise all stats.
First Impression,EFFECT_FIRST_TURN_ONLY,90,TYPE_BUG,N,100,10,MOVE_TARGET_SELECTED,2,DAMAGE_CATEGORY_PHYSICAL,,Hits hard and first. Only works first turn.
Night Daze,EFFECT_HIT,85,TYPE_DARK,N,95,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_ACC_MINUS_1",Looses apitch-black shock wave. May loweraccuracy.
Ominous Wind,EFFECT_HIT,60,TYPE_GHOST,N,100,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_ALL_STATS_UP",A repulsive attackthat may raise allstats.
Double Iron Bash,EFFECT_HIT,60,TYPE_STEEL,N,100,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_FLINCH",The user spins andhits with itsarms. May causeflinch.
Luster Purge,EFFECT_HIT,70 95,TYPE_PSYCHIC,N,100,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_SP_DEF_MINUS_1",Attacks with aburst of light.May lower Sp. Def.
Mist Ball,EFFECT_HIT,70 95,TYPE_PSYCHIC,N,100,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_SP_ATK_MINUS_1",Attacks with aflurry of down.May lower Sp. Atk.
Tri Attack,EFFECT_HIT,80 85,TYPE_NORMAL,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_TRI_ATTACK",Fires three typesof beams at thesame time.
Flamethrower,EFFECT_HIT,95,TYPE_FIRE,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_BURN",A powerful fireattack that mayinflict a burn.
Aura Wheel,EFFECT_AURA_WHEEL,110,TYPE_ELECTRIC,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_SPD_PLUS_1",Raises Speed toattack. The Typeis based on itsform.
Kowtow Cleave,EFFECT_HIT,85,TYPE_DARK,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,User slashes the foe after  kowtowing. It never misses.
Baddy Bad,EFFECT_HIT,90,TYPE_DARK,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_REFLECT","Acting badly,attacks. Sets wall, loweringAttack damage."
Fiery Wrath,EFFECT_HIT,90,TYPE_DARK,N,100,10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_FLINCH",An attack fueledby your wrath. Maycause flinching.
Tera Blast,EFFECT_TERA_BLAST,80,TYPE_NORMAL,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_TERA_BLAST","If the user'sTerastallized, ithits with itsTera-type."
Eerie Spell,EFFECT_HIT,80,TYPE_PSYCHIC,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Attacks with psychic power.  Foe's last move has 3 PP cut.
Fickle Beam,EFFECT_FICKLE_BEAM,80,TYPE_DRAGON,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Shoots a beam of light. Sometimes twice as strong.
Extreme Speed,EFFECT_HIT,80,TYPE_NORMAL,N,100,5 10,MOVE_TARGET_SELECTED,1,DAMAGE_CATEGORY_PHYSICAL,,An extremely fast and powerful attack.
Mighty Cleave,EFFECT_HIT,95,TYPE_ROCK,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Headlong Rush,EFFECT_HIT,100,TYPE_GROUND,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_DEF_SPDEF_DOWN",Hits with afull-body tackle. Lowers the users'sdefenses.
Heat Wave,EFFECT_HIT,100 110,TYPE_FIRE,N,90 100,10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_BURN",Exhales a hotbreath on the foe.May inflict aburn.
Searing Shot,EFFECT_HIT,100,TYPE_FIRE,N,100,5,MOVE_TARGET_FOES_AND_ALLY,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_BURN",
Volt Tackle,EFFECT_HIT,120,TYPE_ELECTRIC,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,MOVE_EFFECT_PARALYSIS,A life-riskingtackle that slightly hurts theuser.
Sunsteel Strike,EFFECT_HIT,100,TYPE_STEEL,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,A sun-fueled strike that  ignores abilities.
Moongeist Beam,EFFECT_HIT,100,TYPE_GHOST,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,A moon-powered beam that ignores abilities.
Photon Geyser,EFFECT_PHOTON_GEYSER,100,TYPE_PSYCHIC,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,User's highest attack stat  determines its category.
Dynamax Cannon,EFFECT_DYNAMAX_DOUBLE_DMG,100,TYPE_DRAGON,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Unleashes core energy. 2x against Dynamaxed foes.
Behemoth Blade,EFFECT_DYNAMAX_DOUBLE_DMG,100,TYPE_STEEL,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Strikes as a sword. Deals 2x  damage to Dynamaxed foes.
Behemoth Bash,EFFECT_DYNAMAX_DOUBLE_DMG,100,TYPE_STEEL,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Attacks as a shield. Deals 2x  damage to Dynamaxed foes.
Spin Out,EFFECT_HIT,100,TYPE_STEEL,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_SPD_MINUS_2",Furiously strainsits legs. Harshlylowers user'sSpeed.
Hammer Arm,EFFECT_HIT,100,TYPE_FIGHTING,N,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_SPD_MINUS_1",A swinging fistattack that alsolowers Speed.
Thunder,EFFECT_THUNDER,120,TYPE_ELECTRIC,N,70 85,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_PARALYSIS",A lightning attackthat may causeparalysis.
Body Slam,EFFECT_HIT,85,TYPE_NORMAL,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_PARALYSIS",A full-body slamthat may causeparalysis.
Malignant Chain,EFFECT_HIT,100,TYPE_POISON,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_TOXIC",A corrosive chainattack that maybadly poison.
Clanging Scales,EFFECT_HIT,110,TYPE_DRAGON,N,100,5,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_DEF_MINUS_1",Makes a big noisewith its scales.Drops Defense.
Collision Course,EFFECT_COLLISION_COURSE,100,TYPE_FIGHTING,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Prehistoric explosion that's  stronger if super effective.
Cross Chop,EFFECT_HIT,100,TYPE_FIGHTING,N,80 95,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,A double-chopping attack. High critical-hit ratio.
Techno Blast,EFFECT_CHANGE_TYPE_ON_ITEM,85,TYPE_NORMAL,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,The type varies with the kind of Drive held.
Thrash,EFFECT_HIT,90,TYPE_NORMAL,N,100,20,MOVE_TARGET_RANDOM,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_THRASH",A rampage of 2 to3 turns thatconfuses the user.
Shadow Force,EFFECT_SEMI_INVULNERABLE,120,TYPE_GHOST,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Dragon Ascent,EFFECT_HIT,120,TYPE_FLYING,N,100,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_DEF_SPDEF_DOWN",
Astral Barrage,EFFECT_HIT,120,TYPE_GHOST,N,100,5,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,,Sends a frightful amount of small ghosts at foes.
Glaive Rush,EFFECT_GLAIVE_RUSH,120,TYPE_DRAGON,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Foe attacks next turn can't miss and do double damage.
Make It Rain,EFFECT_HIT,120,TYPE_STEEL,N,100,5,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_PAYDAY",Lowers the user'sSp. Atk. Money isrecovered after.
Fusion Flare,EFFECT_FUSION_COMBO,100,TYPE_FIRE,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Summons a fireball. Works  well with a thunderbolt.
Double Shock,EFFECT_FAIL_IF_NOT_ARG_TYPE,120,TYPE_ELECTRIC,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"Discharges all electricity,  losing the Electric type."
Take Down,EFFECT_HIT,90,TYPE_NORMAL,N,85 95,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,A reckless charge attack that also hurts the user.
Glacial Lance,EFFECT_HIT,130,TYPE_ICE,N,100,5,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_PHYSICAL,,Hurls a blizzard-cloaked  icicle lance at foes.
Revelation Dance,EFFECT_REVELATION_DANCE,90,TYPE_NORMAL,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Dances with mystical power.  Matches user's first type.
Sacred Fire,EFFECT_HIT,100,TYPE_FIRE,N,95,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_BURN",A mystical fireattack that mayinflict a burn.
Steel Roller,EFFECT_HIT_SET_REMOVE_TERRAIN,130,TYPE_STEEL,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Destroys terrain. Fails if ground isn't terrain.
Multi-Attack,EFFECT_CHANGE_TYPE_ON_ITEM,90,TYPE_NORMAL,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,An attack that changes with Memories.
Inferno,EFFECT_HIT,100 130,TYPE_FIRE,N,50 75,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_BURN","Powerful and sureto inflict a burn,but inaccurate."
Water Spout,EFFECT_POWER_BASED_ON_USER_HP,150,TYPE_WATER,N,100,5,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,,Inflicts more damage if the  user's HP is high.
Flare Blitz,EFFECT_HIT,120,TYPE_FIRE,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_BURN",A charge that mayburn the foe. Alsohurts the user.
Armor Cannon,EFFECT_HIT,120,TYPE_FIRE,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_DEF_SPDEF_DOWN",A strong attackbut lowers thedefensive stats.
Dynamic Punch,EFFECT_HIT,100 120,TYPE_FIGHTING,N,50 75,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_CONFUSION","Powerful and sureto cause confusion, butinaccurate."
Dragon Energy,EFFECT_POWER_BASED_ON_USER_HP,150,TYPE_DRAGON,N,100,5,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,,The higher the user's HP the more damage caused.
Gigaton Hammer,EFFECT_HIT,160,TYPE_STEEL,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Swings a huge hammer. Can't be used twice in a row.
Hyper Voice,EFFECT_HIT,90 100,TYPE_NORMAL,N,100,10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,,A loud attack that uses sound waves to injure.
Raging Bull,EFFECT_RAGING_BULL,90,TYPE_NORMAL,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Tackle that breaks barriers. User's form determines type.
Aeroblast,EFFECT_HIT,100,TYPE_FLYING,N,95,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Launches a vacuumed blast.  High critical-hit ratio.
Pyro Ball,EFFECT_HIT,120,TYPE_FIRE,N,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_BURN",Launches a fieryball at the target. It maycause a burn.
