name,effect,power,type,accuracy,pp,target,priority,category,additional_effects,description
Block,EFFECT_MEAN_LOOK,0,TYPE_NORMAL,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Blocks the foe's\n""             ""way to prevent\n""             ""escape."""
Howl,B_UPDATED_MOVE_DATA >= GEN_8 ? EFFECT_ATTACK_UP_USER_ALLY : EFFECT_ATTACK_UP,0,TYPE_NORMAL,0,40,"MOVE_TARGET_USER, // Targeting is handled through the script
        .priority = 0",0,DAMAGE_CATEGORY_STATUS,,"""Howls to raise the\n""             ""spirit and boosts\n""             ""Attack."""
Dragon Claw,EFFECT_HIT,80,TYPE_DRAGON,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Slashes the foe\n""             ""with sharp claws."""
Frenzy Plant,EFFECT_HIT,150,TYPE_GRASS,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_RECHARGE","""Powerful, but\n""             ""leaves the user\n""             ""immobile the next\n""             ""turn."""
Bulk Up,EFFECT_BULK_UP,0,TYPE_FIGHTING,0,20,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""Bulks up the body\n""             ""to boost both\n""             ""Attack and Defense."""
Bounce,EFFECT_SEMI_INVULNERABLE,85,TYPE_FLYING,95,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Bounces up, then\n""             ""down the next\n""             ""turn. May paralyze."""
Mud Shot,EFFECT_HIT,55,TYPE_GROUND,95,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SPD_MINUS_1","""Hurls mud at the\n""             ""foe and reduces\n""             ""Speed."""
Poison Tail,EFFECT_HIT,65,TYPE_POISON,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_POISON","""Has a high\n""             ""critical-hit\n""             ""ratio. May\n""             ""also poison."""
Covet,EFFECT_HIT,60,TYPE_NORMAL,100,B_UPDATED_MOVE_DATA >= GEN_6 ? 25 : 40,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_STEAL_ITEM","""Cutely begs to\n""             ""obtain an item\n""             ""held by the foe."""
Volt Tackle,EFFECT_HIT,120,TYPE_ELECTRIC,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""A life-risking\n""             ""tackle\n""             ""that slightly\n""             ""hurts the user."""
Magical Leaf,EFFECT_HIT,60,TYPE_GRASS,0,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Attacks with a\n""             ""strange leaf that\n""             ""cannot be evaded."""
Water Sport,EFFECT_WATER_SPORT,0,TYPE_WATER,100,15,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,"""The user becomes\n""             ""soaked to raise\n""             ""resistance to fire."""
Calm Mind,EFFECT_CALM_MIND,0,TYPE_PSYCHIC,0,20,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""Raises Sp. Atk and\n""             ""Sp. Def by\n""             ""focusing the mind."""
Leaf Blade,EFFECT_HIT,B_UPDATED_MOVE_DATA >= GEN_4 ? 90 : 70,TYPE_GRASS,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = EFFECT_FOCUS_ENERGY","""Slashes with a\n""             ""sharp leaf. High\n""             ""critical-hit ratio."""
Dragon Dance,EFFECT_DRAGON_DANCE,0,TYPE_DRAGON,0,20,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""A mystical dance\n""             ""that ups Attack\n""             ""and Speed."""
Rock Blast,EFFECT_MULTI_HIT,25,TYPE_ROCK,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Hurls boulders at\n""             ""the foe 2 to 5\n""             ""times in a row."""
Shock Wave,EFFECT_HIT,60,TYPE_ELECTRIC,0,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""A fast and\n""             ""unavoidable\n""             ""electric attack."""
Water Pulse,EFFECT_HIT,60,TYPE_WATER,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_CONFUSION","""Attacks with\n""             ""ultrasonic waves.\n""             ""May confuse the\n""             ""foe."""
Doom Desire,EFFECT_FUTURE_SIGHT,B_UPDATED_MOVE_DATA >= GEN_5 ? 140 : 120,TYPE_STEEL,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Summons strong\n""             ""sunlight to attack\n""             ""2 turns later."""
Psycho Boost,EFFECT_HIT,140,TYPE_PSYCHIC,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SP_ATK_MINUS_2","""Allows a full-power\n""             ""attack, but\n""             ""sharply lowers\n""             ""Sp. Atk."""
Roost,EFFECT_ROOST,0,TYPE_FLYING,0,B_UPDATED_MOVE_DATA >= GEN_9 ? 5 : 10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""Restores the user's\n""             ""HP by half of its\n""             ""max HP."""
Gravity,EFFECT_GRAVITY,0,TYPE_PSYCHIC,0,5,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,"""Gravity increases\n""             ""negating\n""             ""levitation."""
Miracle Eye,EFFECT_MIRACLE_EYE,0,TYPE_PSYCHIC,0,40,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Negate evasiveness\n""             ""and Dark-type's\n""             ""immunities."""
Wake-Up Slap,EFFECT_DOUBLE_POWER_ON_ARG_STATUS,70,TYPE_FIGHTING,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Powerful against\n""             ""sleeping foes, but\n""             ""also heals them."""
Hammer Arm,EFFECT_HIT,100,TYPE_FIGHTING,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SPD_MINUS_1","""A swinging fist\n""             ""attack that also\n""             ""lowers Speed."""
Gyro Ball,EFFECT_GYRO_BALL,1,TYPE_STEEL,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""A high-speed spin\n""             ""that does more\n""             ""damage to faster\n""             ""foes."""
Healing Wish,EFFECT_HEALING_WISH,0,TYPE_PSYCHIC,0,10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,
Brine,EFFECT_BRINE,65,TYPE_WATER,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Does double damage\n""             ""to foes with half\n""             ""HP."""
Natural Gift,EFFECT_NATURAL_GIFT,1,TYPE_NORMAL,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""The effectiveness\n""             ""varies with the\n""             ""held Berry."""
Feint,EFFECT_HIT,B_UPDATED_MOVE_DATA >= GEN_5 ? 30 : 50,TYPE_NORMAL,100,10,MOVE_TARGET_SELECTED,2,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_FEINT",
Pluck,EFFECT_HIT,60,TYPE_FLYING,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_BUG_BITE",
Tailwind,EFFECT_TAILWIND,0,TYPE_FLYING,0,B_UPDATED_MOVE_DATA >= GEN_6 ? 15 : 30,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""Whips up a\n""             ""turbulent\n""             ""breeze that raises\n""             ""Speed."""
Acupressure,EFFECT_ACUPRESSURE,0,TYPE_NORMAL,0,30,MOVE_TARGET_USER | MOVE_TARGET_ALLY,0,DAMAGE_CATEGORY_STATUS,,"""The user sharply\n""             ""raises one of its\n""             ""stats."""
Metal Burst,EFFECT_METAL_BURST,1,TYPE_STEEL,100,10,MOVE_TARGET_DEPENDS,0,DAMAGE_CATEGORY_PHYSICAL,,"""Retaliates any hit\n""             ""with greater\n""             ""power."""
U-turn,EFFECT_HIT_ESCAPE,70,TYPE_BUG,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Close Combat,EFFECT_HIT,120,TYPE_FIGHTING,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_DEF_SPDEF_DOWN",
Payback,EFFECT_PAYBACK,50,TYPE_DARK,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""An attack that\n""             ""gains power if the\n""             ""user moves last."""
Assurance,EFFECT_ASSURANCE,60,TYPE_DARK,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""An attack that\n""             ""gains power if the\n""             ""foe has been hurt."""
Embargo,EFFECT_EMBARGO,0,TYPE_DARK,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Prevents the foe\n""             ""from using any\n""             ""items."""
Fling,EFFECT_FLING,1,TYPE_DARK,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""The effectiveness\n""             ""varies with the\n""             ""held item."""
Psycho Shift,EFFECT_PSYCHO_SHIFT,0,TYPE_PSYCHIC,B_UPDATED_MOVE_DATA >= GEN_6 ? 100 : 90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Transfers status\n""             ""problems to the\n""             ""foe."""
Trump Card,EFFECT_TRUMP_CARD,1,TYPE_NORMAL,0,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""The less PP the\n""             ""move has the more\n""             ""damage it does."""
Heal Block,EFFECT_HEAL_BLOCK,0,TYPE_PSYCHIC,100,15,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_STATUS,,"""Prevents the foe\n""             ""from recovering\n""             ""any HP."""
Wring Out,EFFECT_POWER_BASED_ON_TARGET_HP,120,TYPE_NORMAL,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,
Power Trick,EFFECT_POWER_TRICK,0,TYPE_PSYCHIC,0,10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""The user swaps its\n""             ""Attack and Defense\n""             ""stats."""
Gastro Acid,EFFECT_GASTRO_ACID,0,TYPE_POISON,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Stomach acid\n""             ""suppresses the\n""             ""foe's ability."""
Lucky Chant,EFFECT_LUCKY_CHANT,0,TYPE_NORMAL,0,30,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""Prevents the foe\n""             ""from landing\n""             ""critical hits."""
Me First,EFFECT_ME_FIRST,0,TYPE_NORMAL,0,20,MOVE_TARGET_OPPONENT,0,DAMAGE_CATEGORY_STATUS,,"""Executes the foe's\n""             ""attack with\n""             ""greater power."""
Copycat,EFFECT_COPYCAT,0,TYPE_NORMAL,0,20,MOVE_TARGET_DEPENDS,0,DAMAGE_CATEGORY_STATUS,,"""The user mimics the\n""             ""last move used by\n""             ""a foe."""
Power Swap,EFFECT_POWER_SWAP,0,TYPE_PSYCHIC,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Swaps changes to\n""             ""Attack and Sp. Atk\n""             ""with the foe."""
Guard Swap,EFFECT_GUARD_SWAP,0,TYPE_PSYCHIC,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Swaps changes to\n""             ""Defense and Sp. Def\n""             ""Def with the foe."""
Punishment,EFFECT_PUNISHMENT,60,TYPE_DARK,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Does more damage if\n""             ""the foe has\n""             ""powered up."""
Last Resort,EFFECT_LAST_RESORT,B_UPDATED_MOVE_DATA >= GEN_5 ? 140 : 130,TYPE_NORMAL,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Can only be used if\n""             ""every other move\n""             ""has been used."""
Worry Seed,EFFECT_WORRY_SEED,0,TYPE_GRASS,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Plants a seed on\n""             ""the foe giving it\n""             ""Insomnia."""
Sucker Punch,EFFECT_SUCKER_PUNCH,B_UPDATED_MOVE_DATA >= GEN_7 ? 70 : 80,TYPE_DARK,100,10,MOVE_TARGET_SELECTED,1,DAMAGE_CATEGORY_PHYSICAL,,
Toxic Spikes,EFFECT_TOXIC_SPIKES,0,TYPE_POISON,0,20,MOVE_TARGET_OPPONENTS_FIELD,0,DAMAGE_CATEGORY_STATUS,,"""Sets spikes that\n""             ""poison a foe\n""             ""switching in."""
Heart Swap,EFFECT_HEART_SWAP,0,TYPE_PSYCHIC,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Swaps any stat\n""             ""changes with the\n""             ""foe."""
Aqua Ring,EFFECT_AQUA_RING,0,TYPE_WATER,0,20,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""Forms a veil of\n""             ""water that\n""             ""restores HP."""
Magnet Rise,EFFECT_MAGNET_RISE,0,TYPE_ELECTRIC,0,10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""The user\n""             ""levitates with\n""             ""electromagnetism."""
Flare Blitz,EFFECT_RECOIL,120,TYPE_FIRE,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""A charge that may\n""             ""burn the foe. Also\n""             ""hurts the user."""
Force Palm,EFFECT_HIT,60,TYPE_FIGHTING,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_PARALYSIS","""A shock wave attack\n""             ""that may paralyze\n""             ""the foe."""
Aura Sphere,EFFECT_HIT,B_UPDATED_MOVE_DATA >= GEN_6 ? 80 : 90,TYPE_FIGHTING,0,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Attacks with an\n""             ""aura blast that\n""             ""cannot be evaded."""
Rock Polish,EFFECT_SPEED_UP_2,0,TYPE_ROCK,0,20,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""Polishes the body\n""             ""to sharply raise\n""             ""Speed."""
Poison Jab,EFFECT_HIT,80,TYPE_POISON,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_POISON","""A stabbing attack\n""             ""that may poison\n""             ""the foe."""
Dark Pulse,EFFECT_HIT,80,TYPE_DARK,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_FLINCH","""Attacks with a\n""             ""horrible aura. May\n""             ""cause flinching."""
Night Slash,EFFECT_HIT,70,TYPE_DARK,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Hits as soon as\n""             ""possible. High\n""             ""crit ratio."""
Aqua Tail,EFFECT_HIT,90,TYPE_WATER,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""The user swings\n""             ""its tail like a\n""             ""wave to attack."""
Seed Bomb,EFFECT_HIT,80,TYPE_GRASS,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""A barrage of hard\n""             ""seeds is fired at\n""             ""the foe."""
Air Slash,EFFECT_HIT,75,TYPE_FLYING,95,B_UPDATED_MOVE_DATA >= GEN_6 ? 15 : 20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_FLINCH","""Attacks with a\n""             ""blade of air. May\n""             ""cause flinching."""
X-Scissor,EFFECT_HIT,80,TYPE_BUG,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Slashes the foe\n""             ""with crossed\n""             ""scythes, claws,\n""             ""etc."""
Bug Buzz,EFFECT_HIT,90,TYPE_BUG,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SP_DEF_MINUS_1","""A damaging sound\n""             ""wave that may\n""             ""lower Sp. Def."""
Dragon Pulse,EFFECT_HIT,B_UPDATED_MOVE_DATA >= GEN_6 ? 85 : 90,TYPE_DRAGON,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Generates a shock\n""             ""wave to damage the\n""             ""foe."""
Dragon Rush,EFFECT_HIT,100,TYPE_DRAGON,75,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_FLINCH","""Tackles the foe\n""             ""with menace. May\n""             ""cause flinching."""
Power Gem,EFFECT_HIT,B_UPDATED_MOVE_DATA >= GEN_6 ? 80 : 70,TYPE_ROCK,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Attacks with rays\n""             ""of light that\n""             ""sparkle like\n""             ""diamonds."""
Drain Punch,EFFECT_ABSORB,75,TYPE_FIGHTING,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Vacuum Wave,EFFECT_HIT,40,TYPE_FIGHTING,100,30,MOVE_TARGET_SELECTED,1,DAMAGE_CATEGORY_SPECIAL,,"""Whirls its fists to\n""             ""send a wave that\n""             ""strikes first."""
Focus Blast,EFFECT_HIT,120,TYPE_FIGHTING,85,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SP_DEF_MINUS_1","""Attacks at full\n""             ""power. May lower\n""             ""Sp. Def."""
Energy Ball,EFFECT_HIT,B_UPDATED_MOVE_DATA >= GEN_6 ? 90 : 80,TYPE_GRASS,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SP_DEF_MINUS_1","""Draws power from\n""             ""nature to attack.\n""             ""May lower Sp. Def."""
Brave Bird,EFFECT_RECOIL,120,TYPE_FLYING,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""A low altitude\n""             ""charge that also\n""             ""hurts the user."""
Earth Power,EFFECT_HIT,90,TYPE_GROUND,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SP_DEF_MINUS_1","""Makes the ground\n""             ""erupt with power.\n""             ""May lower Sp. Def."""
Switcheroo,EFFECT_TRICK,0,TYPE_DARK,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Swaps items with\n""             ""the foe faster\n""             ""than the eye can\n""             ""see."""
Giga Impact,EFFECT_HIT,150,TYPE_NORMAL,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_RECHARGE",
Nasty Plot,EFFECT_SPECIAL_ATTACK_UP_2,0,TYPE_DARK,0,20,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""Thinks bad thoughts\n""             ""to sharply boost\n""             ""Sp. Atk."""
Bullet Punch,EFFECT_HIT,40,TYPE_STEEL,100,30,MOVE_TARGET_SELECTED,1,DAMAGE_CATEGORY_PHYSICAL,,"""Punches as fast as\n""             ""a bullet. It\n""             ""always hits first."""
Avalanche,EFFECT_REVENGE,60,TYPE_ICE,100,15,MOVE_TARGET_SELECTED,-4,DAMAGE_CATEGORY_PHYSICAL,,
Ice Shard,EFFECT_HIT,40,TYPE_ICE,100,30,MOVE_TARGET_SELECTED,1,DAMAGE_CATEGORY_PHYSICAL,,"""Hurls a chunk of\n""             ""ice that always\n""             ""strike first."""
Shadow Claw,EFFECT_HIT,70,TYPE_GHOST,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Strikes with a\n""             ""shadow claw. High\n""             ""crit ratio."""
Thunder Fang,EFFECT_HIT,65,TYPE_ELECTRIC,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_PARALYSIS","""May cause flinching\n""             ""or leave the foe\n""             ""paralyzed."""
Ice Fang,EFFECT_HIT,65,TYPE_ICE,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_FREEZE_OR_FROSTBITE","""May cause flinching\n""             ""or leave the foe\n""             ""frozen."""
Fire Fang,EFFECT_HIT,65,TYPE_FIRE,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_BURN","""May cause flinching\n""             ""or leave the foe\n""             ""with a burn."""
Shadow Sneak,EFFECT_HIT,40,TYPE_GHOST,100,30,MOVE_TARGET_SELECTED,1,DAMAGE_CATEGORY_PHYSICAL,,"""Extends the user's\n""             ""shadow to strike\n""             ""first."""
Mud Bomb,EFFECT_HIT,65,TYPE_GROUND,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_ACC_MINUS_1","""Throws a blob of\n""             ""mud to damage and\n""             ""cut accuracy."""
Psycho Cut,EFFECT_HIT,70,TYPE_PSYCHIC,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Tears with psychic\n""             ""blades. High\n""             ""crit ratio."""
Zen Headbutt,EFFECT_HIT,80,TYPE_PSYCHIC,95,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_FLINCH","""Hits with a strong\n""             ""head-butt. May\n""             ""cause flinching."""
Mirror Shot,EFFECT_HIT,65,TYPE_STEEL,90,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_ACC_MINUS_1","""Emits a flash of\n""             ""energy to damage\n""             ""and cut accuracy."""
Flash Cannon,EFFECT_HIT,80,TYPE_STEEL,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SP_DEF_MINUS_1","""Releases a blast of\n""             ""light that may\n""             ""lower Sp. Def."""
Rock Climb,EFFECT_HIT,90,TYPE_ROCK,90,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_CONFUSION","""A charging attack\n""             ""that may confuse\n""             ""the foe."""
Defog,EFFECT_DEFOG,0,TYPE_FLYING,0,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Removes obstacles\n""             ""and lowers\n""             ""evasion."""
Trick Room,EFFECT_TRICK_ROOM,0,TYPE_PSYCHIC,0,5,MOVE_TARGET_ALL_BATTLERS,-7,DAMAGE_CATEGORY_STATUS,,"""Slower Pokémon get\n""             ""to move first for\n""             ""5 turns."""
Draco Meteor,EFFECT_HIT,B_UPDATED_MOVE_DATA >= GEN_6 ? 130 : 140,TYPE_DRAGON,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SP_ATK_MINUS_2","""Casts comets onto\n""             ""the foe. Harshly\n""             ""lowers the Sp. Atk."""
Discharge,EFFECT_HIT,80,TYPE_ELECTRIC,100,15,MOVE_TARGET_FOES_AND_ALLY,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_PARALYSIS","""Zaps the foes with\n""             ""electricity. May\n""             ""paralyze them."""
Lava Plume,EFFECT_HIT,80,TYPE_FIRE,100,15,MOVE_TARGET_FOES_AND_ALLY,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_BURN",
Leaf Storm,EFFECT_HIT,B_UPDATED_MOVE_DATA >= GEN_6 ? 130 : 140,TYPE_GRASS,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SP_ATK_MINUS_2","""Whips up a storm of\n""             ""leaves. Harshly\n""             ""lowers the Sp. Atk."""
Power Whip,EFFECT_HIT,120,TYPE_GRASS,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Violently lashes\n""             ""the foe with vines\n""             ""or tentacles."""
Rock Wrecker,EFFECT_HIT,150,TYPE_ROCK,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_RECHARGE",
Cross Poison,EFFECT_HIT,70,TYPE_POISON,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_POISON","""A slash that may\n""             ""poison a foe and\n""             ""do crit damage."""
Gunk Shot,EFFECT_HIT,120,TYPE_POISON,85,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_POISON","""Shoots filthy\n""             ""garbage at the\n""             ""foe. May also\n""             ""poison."""
